,id,cwe,cve,ecosystem,package,buggy_version,fixed_version,package_url,advisory_file,repository_url,fixed,buggy,cbuggy,commits
3653,GHSA-mmmh-wcxm-2wr4,CWE-863,CVE-2022-31692,Maven,org.springframework.security:spring-security-core,5.7.0,5.7.5,https://github.com/spring-projects/spring-security,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-mmmh-wcxm-2wr4/GHSA-mmmh-wcxm-2wr4.json,https://github.com/spring-projects/spring-security,5.7.5,5.7.4,,
3654,GHSA-mq7h-5574-hw9f,CWE-352,CVE-2022-41927,Maven,org.xwiki.platform:xwiki-platform-tag-ui,3.2-milestone-2,13.10.7,https://github.com/xwiki/xwiki-platform,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-mq7h-5574-hw9f/GHSA-mq7h-5574-hw9f.json,NA,NA,NA,,https://github.com/xwiki/xwiki-platform/commit/7fd4cda0590180c4d34f557597e9e10e263def9e
3655,GHSA-mxvq-cv4x-p3jw,CWE-276,CVE-2022-42130,Maven,com.liferay.portal:release.portal.bom,7.1.0,7.4.3.5,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-mxvq-cv4x-p3jw/GHSA-mxvq-cv4x-p3jw.json,https://github.com/liferay/liferay-portal,7.4.3.5,7.4.3.4,,
3656,GHSA-p22x-g9px-3945,CWE-20;CWE-444,CVE-2022-42252,Maven,org.apache.tomcat:tomcat,8.5.0,8.5.83,https://github.com/apache/tomcat,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-p22x-g9px-3945/GHSA-p22x-g9px-3945.json,,8.5.83,8.5.82,,https://github.com/apache/tomcat/commit/0d089a15047faf9cb3c82f80f4d28febd4798920;https://github.com/apache/tomcat/commit/4c7f4fd09d2cc1692112ef70b8ee23a7a037ae77;https://github.com/apache/tomcat/commit/a1c07906d8dcaf7957e5cc97f5cdbac7d18a205a;https://github.com/apache/tomcat/commit/c9fe754e5d17e262dfbd3eab2a03ca96ff372dc3
3657,GHSA-p2x4-6ghr-6vmq,CWE-200,CVE-2022-41935,Maven,org.xwiki.platform:xwiki-platform-livetable-ui,12.10.11,13.10.8,https://github.com/xwiki/xwiki-platform,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-p2x4-6ghr-6vmq/GHSA-p2x4-6ghr-6vmq.json,NA,NA,NA,,https://github.com/xwiki/xwiki-platform/commit/1450b6e3c69ac7df25e5a2571186d1f43402facd
3658,GHSA-p5v9-g8w8-5q4v,CWE-862,CVE-2022-41930,Maven,org.xwiki.platform:xwiki-platform-user-profile-ui,12.4,13.10.7,https://github.com/xwiki/xwiki-platform,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-p5v9-g8w8-5q4v/GHSA-p5v9-g8w8-5q4v.json,NA,NA,NA,,https://github.com/xwiki/xwiki-platform/commit/5be1cc0adf917bf10899c47723fa451e950271fa
3659,GHSA-p72g-cgh9-ghjg,CWE-404,CVE-2022-39368,Maven,org.eclipse.californium:scandium,3.0.0,3.7.0,https://github.com/eclipse-californium/californium,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-p72g-cgh9-ghjg/GHSA-p72g-cgh9-ghjg.json,https://github.com/eclipse/californium,3.7.0,3.6.0,,https://github.com/eclipse-californium/californium/commit/5648a0c27c2c2667c98419254557a14bac2b1f3f;https://github.com/eclipse-californium/californium/commit/726bac57659410da463dcf404b3e79a7312ac0b9
3660,GHSA-p88w-fhxw-xvcc,CWE-359,CVE-2022-41936,Maven,org.xwiki.platform:xwiki-platform-rest-server,8.1,13.10.8,https://github.com/xwiki/xwiki-platform,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-p88w-fhxw-xvcc/GHSA-p88w-fhxw-xvcc.json,NA,NA,NA,,https://github.com/xwiki/xwiki-platform/commit/38dc1aa1a4435f24d58f5b8e4566cbcb0971f8ff
3661,GHSA-q2hm-2h45-v5g3,CWE-312;CWE-522,CVE-2022-41933,Maven,org.xwiki.platform:xwiki-platform-security-authentication-default,13.1RC1,13.10.8,https://github.com/xwiki/xwiki-platform,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-q2hm-2h45-v5g3/GHSA-q2hm-2h45-v5g3.json,NA,NA,NA,,https://github.com/xwiki/xwiki-platform/commit/443e8398b75a1295067d74afb5898370782d863a
3662,GHSA-q6jp-gcww-8v2j,CWE-862,CVE-2022-41937,Maven,org.xwiki.platform:xwiki-platform-filter-ui,0,13.10.8,https://github.com/xwiki/xwiki-platform,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-q6jp-gcww-8v2j/GHSA-q6jp-gcww-8v2j.json,NA,NA,NA,,https://github.com/xwiki/xwiki-platform/commit/fb49b4f289ee28e45cfada8e97e320cd3ed27113
3663,GHSA-r3qr-vwvg-43f7,CWE-601,CVE-2022-41965,Maven,org.opencastproject:opencast-common,0,12.5,https://github.com/opencast/opencast,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-r3qr-vwvg-43f7/GHSA-r3qr-vwvg-43f7.json,https://github.com/opencast/opencast,12.5,12.3,,https://github.com/opencast/opencast/commit/d2ce2321590f86b066a67e8c231cf68219aea017
3664,GHSA-rc2q-x9mf-w3vf,CWE-22,CVE-2022-4065,Maven,org.testng:testng,6.13,7.5.1,https://github.com/cbeust/testng,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-rc2q-x9mf-w3vf/GHSA-rc2q-x9mf-w3vf.json,https://github.com/testng-team/testng,7.5.1,7.5,,https://github.com/cbeust/testng/commit/9150736cd2c123a6a3b60e6193630859f9f0422b
3665,GHSA-rc39-g977-687w,CWE-330;CWE-344,CVE-2022-36022,Maven,org.deeplearning4j:platform-tests,0,None,https://github.com/deeplearning4j/deeplearning4j,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-rc39-g977-687w/GHSA-rc39-g977-687w.json,NA,NA,NA,,
3666,GHSA-rmcx-fg5w-x8j9,CWE-22,CVE-2022-45921,Maven,io.fusionauth:fusionauth-java-client,1.37.0,1.41.3,https://github.com/FusionAuth/fusionauth-java-client,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-rmcx-fg5w-x8j9/GHSA-rmcx-fg5w-x8j9.json,https://github.com/FusionAuth/fusionauth-java-client,NA,NA,,
3667,GHSA-v535-pc6r-77qh,CWE-862,CVE-2022-45385,Maven,org.jenkins-ci.plugins:dockerhub-notification,0,2.6.2.1,https://github.com/jenkinsci/dockerhub-notification-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-v535-pc6r-77qh/GHSA-v535-pc6r-77qh.json,https://github.com/jenkinsci/dockerhub-notification-plugin,NA,NA,,https://github.com/jenkinsci/dockerhub-notification-plugin/commit/1163d4f297af23266c032fc66bd603b97f9ecd4b
3668,GHSA-v87q-rpwp-qr7q,CWE-89,CVE-2022-45210,Maven,org.jeecgframework.boot:jeecg-boot-common,0,3.4.4,https://github.com/jeecgboot/jeecg-boot-starter,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-v87q-rpwp-qr7q/GHSA-v87q-rpwp-qr7q.json,http://www.jeecg.com/vip,3.4.4,3.4.3,,https://github.com/jeecgboot/jeecg-boot/commit/51e2227bfe54f5d67b09411ee9a336750164e73d
3669,GHSA-vj5r-mmp4-3hrx,CWE-295,CVE-2022-38666,Maven,org.jenkins-ci.main:cavisson-ns-nd-integration,0,None,https://github.com/jenkinsci/cavisson-ns-nd-integration-plugin/releases,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-vj5r-mmp4-3hrx/GHSA-vj5r-mmp4-3hrx.json,NA,NA,NA,,
3670,GHSA-vjj4-qwcm-552h,CWE-1333,CVE-2022-42124,Maven,com.liferay.portal:release.portal.bom,7.3.2,7.4.3.5,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-vjj4-qwcm-552h/GHSA-vjj4-qwcm-552h.json,https://github.com/liferay/liferay-portal,7.4.3.5,7.4.3.4,,
3671,GHSA-w2j3-pq63-339w,CWE-276;CWE-863,CVE-2022-45383,Maven,org.jenkins-ci.plugins:support-core,0,1206.1208.v9b_7a_1d48db_0f,https://github.com/jenkinsci/support-core-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-w2j3-pq63-339w/GHSA-w2j3-pq63-339w.json,scm:git:git://github.com/jenkinsci/support-core-plugin.git,NA,NA,,https://github.com/jenkinsci/support-core-plugin/commit/9b7a1d48db0fdfb840ca3393e9462e687e69385b
3672,GHSA-w37g-rhq8-7m4j,CWE-121;CWE-787,CVE-2022-41854,Maven,org.yaml:snakeyaml,0,1.32,https://bitbucket.org/snakeyaml/snakeyaml,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-w37g-rhq8-7m4j/GHSA-w37g-rhq8-7m4j.json,https://bitbucket.org/snakeyaml/snakeyaml,1.32,1.31,,
3673,GHSA-w8wg-62wf-62gm,CWE-862,CVE-2022-45399,Maven,org.zeroturnaround:cluster-stats,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-w8wg-62wf-62gm/GHSA-w8wg-62wf-62gm.json,https://github.com/jenkinsci/cluster-stats,NA,NA,,
3674,GHSA-wcjj-qm5v-j4pc,CWE-256;CWE-522,CVE-2022-45384,Maven,org.jenkins-ci.main:reverse-proxy-auth-plugin,1.7.3,1.7.4,https://github.com/jenkinsci/reverse-proxy-auth-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-wcjj-qm5v-j4pc/GHSA-wcjj-qm5v-j4pc.json,NA,NA,NA,,
3675,GHSA-wg2f-9rf7-48gm,CWE-862,CVE-2022-45390,Maven,io.loader:loaderio-jenkins-plugin,0,None,https://github.com/jenkinsci/loaderio-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-wg2f-9rf7-48gm/GHSA-wg2f-9rf7-48gm.json,https://github.com/sendgridlabs/loaderio-jenkins-plugin,NA,NA,,
3676,GHSA-wgqm-qp44-cg6x,CWE-276,CVE-2022-42128,Maven,com.liferay.portal:release.portal.bom,7.4.1,7.4.3.5,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-wgqm-qp44-cg6x/GHSA-wgqm-qp44-cg6x.json,https://github.com/liferay/liferay-portal,7.4.3.5,7.4.3.4,,
3677,GHSA-wqg7-mx6p-2rw3,CWE-77,CVE-2022-45462,Maven,org.apache.dolphinscheduler:dolphinscheduler-alert-plugins,0,2.0.6,https://github.com/apache/dolphinscheduler,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-wqg7-mx6p-2rw3/GHSA-wqg7-mx6p-2rw3.json,https://github.com/apache/dolphinscheduler,NA,NA,,
3678,GHSA-wv7w-rj2x-556x,CWE-22,CVE-2022-37866,Maven,org.apache.ivy:ivy,2.0.0,2.5.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-wv7w-rj2x-556x/GHSA-wv7w-rj2x-556x.json,https://svn.apache.org/viewvc/ant/ivy/core,2.5.1,2.5.0-rc1,,https://github.com/apache/ant-ivy/commit/3f374602d4d63691398951b9af692960d019f4d9
3679,GHSA-x2w2-5552-fjv6,CWE-256;CWE-522,CVE-2022-45392,Maven,io.jenkins.plugins:cavisson-ns-nd-integration,0,4.8.0.146,https://github.com/jenkinsci/cavisson-ns-nd-integration-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-x2w2-5552-fjv6/GHSA-x2w2-5552-fjv6.json,NA,NA,NA,,
3680,GHSA-x9wp-gfrr-p5rp,CWE-862,CVE-2022-45389,Maven,com.cloudbees.jenkins.plugins:xpdev,0,None,https://github.com/jenkinsci/xpdev-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-x9wp-gfrr-p5rp/GHSA-x9wp-gfrr-p5rp.json,https://github.com/jenkinsci/xpdev-plugin,NA,NA,,
3681,GHSA-xgq8-jq9w-77r5,CWE-862,CVE-2022-40309,Maven,org.apache.archiva:archiva-common,0,2.2.9,https://github.com/apache/archiva,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-xgq8-jq9w-77r5/GHSA-xgq8-jq9w-77r5.json,https://github.com/apache/archiva,2.2.9,2.2.8,,
3682,GHSA-xgqr-5wqw-9fpv,CWE-22,CVE-2022-32287,Maven,org.apache.uima:uimaj-core,0,3.3.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/11/GHSA-xgqr-5wqw-9fpv/GHSA-xgqr-5wqw-9fpv.json,https://github.com/apache/uima-uimaj,3.3.1,3.3.0,,https://github.com/apache/uima-uimaj/commit/1088f615154b385dd163965b8d2ef78e87111ab1
3683,GHSA-3rrx-364r-6wf6,CWE-79,CVE-2022-46687,Maven,io.jenkins.plugins:spring-config,0,2.0.1,https://github.com/jenkinsci/spring-config-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-3rrx-364r-6wf6/GHSA-3rrx-364r-6wf6.json,NA,NA,NA,,https://github.com/jenkinsci/spring-config-plugin/commit/89fea88b24f92233ed31050b8e695eb9b502b8c0
3684,GHSA-3vqj-43w4-2q58,CWE-787,CVE-2022-45688,Maven,cn.hutool:hutool-json,0,None,https://github.com/stleary/JSON-java/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-3vqj-43w4-2q58/GHSA-3vqj-43w4-2q58.json,https://github.com/dromara/hutool,NA,NA,,https://github.com/stleary/JSON-java/commit/a6e412bded7a0ad605adfeca029318f184c32102
3685,GHSA-3w37-5p3p-jv92,CWE-20;CWE-200,CVE-2022-46363,Maven,org.apache.cxf:cxf-core,0,3.4.10,https://github.com/apache/cxf,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-3w37-5p3p-jv92/GHSA-3w37-5p3p-jv92.json,https://gitbox.apache.org/repos/asf/cxf,3.4.10,3.4.9,,
3686,GHSA-47vx-fqr5-j2gw,CWE-400;CWE-404,CVE-2022-4565,Maven,cn.hutool:hutool-core,0,5.8.11,https://github.com/dromara/hutool,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-47vx-fqr5-j2gw/GHSA-47vx-fqr5-j2gw.json,https://github.com/dromara/hutool,5.8.11,5.8.10,,
3687,GHSA-4gg5-vx3j-xwc7,CWE-400,CVE-2022-3510,Maven,com.google.protobuf:protobuf-java,0,3.16.3,https://github.com/protocolbuffers/protobuf/tree/main/java,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-4gg5-vx3j-xwc7/GHSA-4gg5-vx3j-xwc7.json,https://github.com/protocolbuffers/protobuf,3.16.3,3.16.1,,https://github.com/protocolbuffers/protobuf/commit/db7c17803320525722f45c1d26fc08bc41d1bf48
3688,GHSA-54r5-wr8x-x5v3,CWE-276;CWE-280,,Maven,io.apiman:apiman-manager-api-rest-impl,1.5.7,3.0.0.Final,https://www.github.com/apiman/apiman,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-54r5-wr8x-x5v3/GHSA-54r5-wr8x-x5v3.json,https://github.com/apiman/apiman,3.0.0.Final,2.2.3.Final,,
3689,GHSA-5g2c-j6v9-vf94,CWE-79,CVE-2022-46686,Maven,io.jenkins.plugins:custom-build-properties,0,2.82.v16d5b,https://github.com/jenkinsci/custom-build-properties-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-5g2c-j6v9-vf94/GHSA-5g2c-j6v9-vf94.json,NA,NA,NA,,https://github.com/jenkinsci/custom-build-properties-plugin/commit/ff4e27181389955cbb051c1c91f0c85c6adbced0
3690,GHSA-65hj-9ppw-77xc,CWE-94,CVE-2022-44262,Maven,org.ff4j:ff4j-core,1.8.1,1.9,https://github.com/ff4j/ff4j,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-65hj-9ppw-77xc/GHSA-65hj-9ppw-77xc.json,https://github.com/ff4j/ff4j,1.9,1.8.13,,https://github.com/ff4j/ff4j/commit/62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6
3691,GHSA-6rvv-h8g7-728w,CWE-79,CVE-2022-4640,Maven,net.mingsoft:ms-mcms,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-6rvv-h8g7-728w/GHSA-6rvv-h8g7-728w.json,https://github.com/spring-projects/spring-boot,NA,NA,,
3692,GHSA-7rf3-mqpx-h7xg,CWE-787,CVE-2022-45685,Maven,org.codehaus.jettison:jettison,0,1.5.2,https://github.com/jettison-json/jettison,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-7rf3-mqpx-h7xg/GHSA-7rf3-mqpx-h7xg.json,https://github.com/jettison-json/jettison,1.5.2,1.5.1,,
3693,GHSA-89w7-5q45-r53w,CWE-400,CVE-2022-25940,Maven,org.webjars.npm:lite-server,0,None,https://github.com/johnpapa/lite-server,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-89w7-5q45-r53w/GHSA-89w7-5q45-r53w.json,https://github.com/johnpapa/lite-server,NA,NA,,
3694,GHSA-97g8-xfvw-q4hg,CWE-287;CWE-304;CWE-488;CWE-613,CVE-2022-3916,Maven,org.keycloak:keycloak-parent,0,20.0.2,https://github.com/keycloak/keycloak,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-97g8-xfvw-q4hg/GHSA-97g8-xfvw-q4hg.json,https://github.com/keycloak/keycloak,20.0.2,20.0.1,,
3695,GHSA-9895-g6x5-xwcp,CWE-285,CVE-2022-4147,Maven,io.quarkus:quarkus-vertx-http,2.14.0.CR1,2.14.2.Final,https://github.com/quarkusio/quarkus,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-9895-g6x5-xwcp/GHSA-9895-g6x5-xwcp.json,https://github.com/quarkusio/quarkus,2.14.2.Final,2.14.1.Final,,
3696,GHSA-9p62-x3c5-hr5p,CWE-22,CVE-2022-46178,Maven,io.metersphere:metersphere,0,2.5.1,https://github.com/metersphere/metersphere,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-9p62-x3c5-hr5p/GHSA-9p62-x3c5-hr5p.json,NA,NA,NA,,
3697,GHSA-9p8j-hrgf-jc2g,CWE-79,CVE-2022-46870,Maven,org.apache.zeppelin:zeppelin,0,0.8.2,https://github.com/apache/zeppelin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-9p8j-hrgf-jc2g/GHSA-9p8j-hrgf-jc2g.json,https://git-wip-us.apache.org/repos/asf/zeppelin,0.8.2,0.8.1,,
3698,GHSA-c2p4-8mvv-rwmv,CWE-20;CWE-74,CVE-2022-40145,Maven,org.apache.karaf:apache-karaf,0,4.3.8,https://github.com/apache/karaf,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-c2p4-8mvv-rwmv/GHSA-c2p4-8mvv-rwmv.json,https://gitbox.apache.org/repos/asf/karaf,4.3.8,4.3.7,,
3699,GHSA-c4pm-63cg-9j7h,CWE-755,CVE-2022-23496,Maven,nl.basjes.parse.useragent:yauaa,7.0.0,7.9.0,https://github.com/nielsbasjes/yauaa,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-c4pm-63cg-9j7h/GHSA-c4pm-63cg-9j7h.json,https://github.com/nielsbasjes/yauaa,7.9.0,7.8.0,,https://github.com/nielsbasjes/yauaa/commit/3017a866e2cff0d308f264b66fde4fa79e3beb9e
3700,GHSA-c5hg-mr8r-f6jp,CWE-384,CVE-2022-36437,Maven,com.hazelcast:hazelcast,0,3.12.13,https://github.com/hazelcast/hazelcast,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-c5hg-mr8r-f6jp/GHSA-c5hg-mr8r-f6jp.json,https://github.com/hazelcast/hazelcast,3.12.13,3.12.12,,
3701,GHSA-cgp8-4m63-fhh5,CWE-20,CVE-2021-37533,Maven,commons-net:commons-net,0,3.9.0,https://github.com/apache/commons-net,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-cgp8-4m63-fhh5/GHSA-cgp8-4m63-fhh5.json,https://gitbox.apache.org/repos/asf/commons-net,3.9.0,3.8.0,,https://github.com/apache/commons-net/commit/4fe1bae56e53f32756b1ca3296f3dd2c45e3e060
3702,GHSA-cmwm-45mj-mpg3,CWE-22,CVE-2022-4493,Maven,io.scif:scifio,0,0.43.3,https://github.com/scifio/scifio,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-cmwm-45mj-mpg3/GHSA-cmwm-45mj-mpg3.json,NA,NA,NA,,https://github.com/scifio/scifio/commit/fcb0dbca0ec72b22fe0c9ddc8abc9cb188a0ff31
3703,GHSA-f5h9-qx38-2hgp,CWE-918,CVE-2022-4725,Maven,com.amazonaws:aws-android-sdk-mobile-client,0,2.59.1,https://github.com/aws-amplify/aws-sdk-android,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-f5h9-qx38-2hgp/GHSA-f5h9-qx38-2hgp.json,https://github.com/aws/aws-sdk-android,2.59.1,2.59.0,,https://github.com/aws-amplify/aws-sdk-android/commit/c3e6d69422e1f0c80fe53f2d757b8df97619af2b
3704,GHSA-f5q9-j9r2-34gq,CWE-77,CVE-2022-43396,Maven,org.apache.kylin:kylin,2.0.0,4.0.3,https://github.com/apache/kylin/pull/2011,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-f5q9-j9r2-34gq/GHSA-f5q9-j9r2-34gq.json,https://gitbox.apache.org/repos/asf/kylin,4.0.3,4.0.2,,
3705,GHSA-f8cc-g7j8-xxpm,CWE-121;CWE-502;CWE-787,CVE-2022-40151,Maven,com.thoughtworks.xstream:xstream,0,1.4.20,https://github.com/x-stream/xstream,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-f8cc-g7j8-xxpm/GHSA-f8cc-g7j8-xxpm.json,https://github.com/x-stream/xstream,1.4.20,1.4.19,,
3706,GHSA-fx2c-96vj-985v,CWE-674,CVE-2022-41881,Maven,io.netty:netty-codec-haproxy,0,4.1.86.Final,https://github.com/netty/netty,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-fx2c-96vj-985v/GHSA-fx2c-96vj-985v.json,https://github.com/netty/netty,4.1.86.Final,4.1.85.Final,,
3707,GHSA-fxrc-hg6j-6v3x,CWE-400,CVE-2022-45689,Maven,cn.hutool:hutool-json,0,None,https://github.com/dromara/hutool,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-fxrc-hg6j-6v3x/GHSA-fxrc-hg6j-6v3x.json,https://github.com/dromara/hutool,NA,NA,,
3708,GHSA-g5ww-5jh7-63cx,CWE-400,CVE-2022-3509,Maven,com.google.protobuf:protobuf-java,0,3.16.3,https://github.com/protocolbuffers/protobuf/tree/main/java,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-g5ww-5jh7-63cx/GHSA-g5ww-5jh7-63cx.json,https://github.com/protocolbuffers/protobuf,3.16.3,3.16.1,,https://github.com/protocolbuffers/protobuf/commit/a3888f53317a8018e7a439bac4abeb8f3425d5e9
3709,GHSA-g8q8-fggx-9r3q,CWE-177;CWE-22,CVE-2022-3782,Maven,org.keycloak:keycloak-parent,0,20.0.2,https://github.com/keycloak/keycloak,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-g8q8-fggx-9r3q/GHSA-g8q8-fggx-9r3q.json,https://github.com/keycloak/keycloak,20.0.2,20.0.1,,https://github.com/keycloak/keycloak/commit/da8d61616399d5c4e4c470c16dd6b0bd98f2b656
3710,GHSA-gp5f-gqgq-7254,CWE-79,CVE-2022-4521,Maven,org.wso2.carbon.registry:carbon-registry,0,4.8.7,https://github.com/wso2/carbon-registry,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-gp5f-gqgq-7254/GHSA-gp5f-gqgq-7254.json,https://github.com/wso2/carbon-registry,4.8.7,4.8.2,,https://github.com/wso2/carbon-registry/commit/9f967abfde9317bee2cda469dbc09b57d539f2cc
3711,GHSA-grr4-wv38-f68w,CWE-787,CVE-2022-45693,Maven,org.codehaus.jettison:jettison,0,1.5.2,https://github.com/jettison-json/jettison,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-grr4-wv38-f68w/GHSA-grr4-wv38-f68w.json,https://github.com/jettison-json/jettison,1.5.2,1.5.1,,
3712,GHSA-gxq5-79m2-gvvq,CWE-295,CVE-2022-32531,Maven,org.apache.bookkeeper:bookkeeper-common,0,4.14.6,https://github.com/apache/bookkeeper,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-gxq5-79m2-gvvq/GHSA-gxq5-79m2-gvvq.json,https://github.com/apache/bookkeeper,4.14.6,4.14.5,,https://github.com/apache/bookkeeper/commit/d19e50d0a3ca5328efd28dfb432464017a53161f
3713,GHSA-hc5g-xf64-j49j,CWE-89,CVE-2022-4375,Maven,net.mingsoft:ms-mcms,0,5.2.10,https://github.com/ming-soft/MCMS,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-hc5g-xf64-j49j/GHSA-hc5g-xf64-j49j.json,https://github.com/spring-projects/spring-boot,5.2.10,5.2.9,,
3714,GHSA-hh82-3pmq-7frp,CWE-113;CWE-436,CVE-2022-41915,Maven,io.netty:netty-codec-http,4.1.83.Final,4.1.86.Final,https://github.com/netty/netty/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-hh82-3pmq-7frp/GHSA-hh82-3pmq-7frp.json,https://github.com/netty/netty,4.1.86.Final,4.1.85.Final,,https://github.com/netty/netty/commit/c37c637f096e7be3dffd36edee3455c8e90cb1b0;https://github.com/netty/netty/commit/fe18adff1c2b333acb135ab779a3b9ba3295a1c4
3715,GHSA-j34r-57xj-pfm5,CWE-79,CVE-2022-4520,Maven,org.wso2.carbon.registry:carbon-registry,0,4.8.12,https://github.com/wso2/carbon-registry,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-j34r-57xj-pfm5/GHSA-j34r-57xj-pfm5.json,https://github.com/wso2/carbon-registry,4.8.12,4.8.11,,https://github.com/wso2/carbon-registry/commit/0c827cc1b14b82d8eb86117ab2e43c34bb91ddb4
3716,GHSA-j563-grx4-pjpv,CWE-120;CWE-121;CWE-502;CWE-674,CVE-2022-41966,Maven,com.thoughtworks.xstream:xstream,0,1.4.20,https://github.com/x-stream/xstream,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-j563-grx4-pjpv/GHSA-j563-grx4-pjpv.json,https://github.com/x-stream/xstream,1.4.20,1.4.19,,
3717,GHSA-j69f-fgh5-f7mc,CWE-611,CVE-2017-20151,Maven,com.itextpdf:itext-rups,0,None,https://github.com/itext/rups,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-j69f-fgh5-f7mc/GHSA-j69f-fgh5-f7mc.json,NA,NA,NA,,https://github.com/itext/rups/commit/ac5590925874ef810018a6b60fec216eee54fb32
